unit_code,market_segment,year,quarter,unit_market_activations,unit_activations,market_activations,market_contribution_to_product,product_share_in_market,product_name,unit_description,unit_detaileddescription,unit_l1_purpose,unit_l2_core_solution,unit_l3_products,market_segment_was_invalid,period_start,period_label,previous_period_activations,previous_product_share_in_market,previous_market_contribution_to_product,activation_growth_rate,product_share_change,market_contribution_change,rolling_4_period_activations,rolling_4_period_product_share,rolling_4_period_market_contribution,recent_2_period_avg_activations,previous_2_period_avg_activations,momentum_score,recent_growth,longer_term_growth,trend_score,periods_observed_total,total_historical_unit_market_activations,total_historical_unit_activations,total_historical_market_activations,global_latest_period,is_global_latest_period,latest_unit_market_activations,latest_unit_activations,latest_market_activations,latest_product_share_in_market,latest_market_contribution_to_product,historical_product_share_in_market,historical_market_contribution_to_product,blended_product_share_in_market,blended_market_contribution_to_product,latest_activations,historical_activations,periods_observed,support_sufficient,low_support_pair,normalized_latest_activations,normalized_total_activations,normalized_periods_observed,normalized_market_activations,support_score,confidence_level,normalized_blended_product_share_in_market,normalized_blended_market_contribution_to_product,normalized_momentum_score,normalized_trend_score,recommendation_score,market_share_p25,market_share_median,market_share_p75,product_contribution_p80,recommendation_label,include_in_primary_recommendations,review_reason
MO248,Mining & Utilities,2026,2,3,88,145,0.03409090909090909,0.020689655172413793,24x8 Mobile Office (20x8 Box),24x8 Mobile Office (20x8 Box),"Small Mobile Office - Open Space
(up to 192 SF) - MO248 or similar",Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,10.0,0.016260162601626018,0.042735042735042736,-0.7,0.004429492570787775,-0.008644133644133647,32.0,0.021056372747183007,0.04265996300311403,6.5,9.5,0.6842105263157895,-0.3157894736842105,-0.4576271186440678,-0.3725245316681534,10,124,2294,4922,2026-04-01,True,3,88,145,0.020689655172413793,0.03409090909090909,0.02519301097114994,0.05405405405405406,0.022265829701971444,0.041078009828009826,3,124,10,False,True,0.015748031496062992,0.03876478318002628,1.0,0.22980251346499103,0.24205973648313037,Low,0.05052176911624692,0.05834996451546648,0.17040552200172565,0.1643000257342868,0.12186159237092507,0.02192877860135353,0.03208609480306576,0.07531785509114601,0.12824215344376635,Low Priority,False,Below minimum support thresholds; Low confidence
MO328,Mining & Utilities,2026,2,5,130,145,0.038461538461538464,0.034482758620689655,32x8 Mobile Office or Similar,32x8 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 288 SF) - MO328 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,11.0,0.01788617886178862,0.03225806451612903,-0.5454545454545454,0.016596579758901036,0.006203473945409432,45.0,0.03094363837977877,0.0395920462075215,8.0,14.5,0.5517241379310345,-0.4482758620689655,-0.25,-0.36896551724137927,10,136,3461,4922,2026-04-01,True,5,130,145,0.034482758620689655,0.038461538461538464,0.02763104429093864,0.03929500144466917,0.0320846586052768,0.03875325050563421,5,136,10,True,False,0.031496062992125984,0.042706964520367936,1.0,0.22980251346499103,0.248951310975872,Low,0.07776984503522737,0.0548093041636338,0.12153759185980782,0.16631708936081682,0.12089059276575986,0.02192877860135353,0.03208609480306576,0.07531785509114601,0.1366038717133777,Declining Product,False,Low confidence
18W,Mining & Utilities,2026,2,1,35,145,0.02857142857142857,0.006896551724137931,OFFICE-STEEL-18'X10'-OPEN BAY,Ground Level Office - 18' x 10',Small Ground Level Office (180 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,4.0,0.0065040650406504065,0.038461538461538464,-0.75,0.00039248668348752444,-0.009890109890109893,16.0,0.010278139300799516,0.04777175527175528,2.5,5.5,0.45454545454545453,-0.5454545454545454,0.33333333333333326,-0.1939393939393939,10,32,1140,4922,2026-04-01,True,1,35,145,0.006896551724137931,0.02857142857142857,0.00650142218610321,0.028070175438596492,0.006758256385825778,0.028395989974937343,1,32,10,False,True,0.0,0.008541392904073587,1.0,0.22980251346499103,0.22596973886292487,Low,0.007486949057894873,0.039034965133490154,0.08569299552906111,0.2655127611594809,0.10091405185323958,0.02192877860135353,0.03208609480306576,0.07531785509114601,0.16254385964912282,Insufficient Data,False,Insufficient current observation history; Low confidence
25W,Mining & Utilities,2026,2,2,89,145,0.02247191011235955,0.013793103448275862,25' OPEN BAY OFFICE,Ground Level Office - 25' x 10',Medium Size Ground Level Office (250 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,16.0,0.026016260162601626,0.07048458149779736,-0.875,-0.012223156714325764,-0.04801267138543781,62.0,0.03798900448953762,0.07133683782276598,9.0,22.0,0.4090909090909091,-0.5909090909090908,-0.1842105263157895,-0.4282296650717703,10,162,2364,4922,2026-04-01,True,2,89,145,0.013793103448275862,0.02247191011235955,0.0329134498171475,0.06852791878172589,0.020485224677380932,0.038591513146637765,2,162,10,False,True,0.007874015748031496,0.051248357424441525,1.0,0.22980251346499103,0.24367308195686468,Low,0.04558044043341109,0.05456297455484502,0.0689269746646796,0.13272926345972008,0.09483247378641596,0.02192877860135353,0.03208609480306576,0.07531785509114601,0.10826047073138274,Insufficient Data,False,Insufficient current observation history; Low confidence
MO5010,Mining & Utilities,2026,2,4,97,145,0.041237113402061855,0.027586206896551724,50x10 Mobile Office or Similar,50x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 560 SF) - MO5010 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,5.0,0.008130081300813009,0.02109704641350211,-0.19999999999999996,0.019456125595738713,0.020140066988559746,36.0,0.026126008269697642,0.0518938087422574,4.5,13.5,0.3333333333333333,-0.6666666666666667,-0.26530612244897955,-0.5061224489795919,10,102,1910,4922,2026-04-01,True,4,97,145,0.027586206896551724,0.041237113402061855,0.02072328321820398,0.05340314136125655,0.025184183609130013,0.04549522318778,4,102,10,False,True,0.023622047244094488,0.03153745072273324,1.0,0.22980251346499103,0.24228607563488883,Low,0.05862044662695707,0.0650774790835302,0.04098360655737705,0.08858369888777774,0.08842881729466856,0.02192877860135353,0.03208609480306576,0.07531785509114601,0.12706104604091326,Low Priority,False,Below minimum support thresholds; Low confidence
MO6012,Non-Residential & GCs,2026,2,128,782,450,0.1636828644501279,0.28444444444444444,60x12 Mobile Office or Similar,60x12 Mobile Office or Similar,Large Mobile Office - 2 offices + Lg. Open Area (up to 720 SF) - MO6012 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,390.0,0.35977859778597787,0.18387553041018387,-0.6717948717948719,-0.07533415334153343,-0.020192665960055978,1102.0,0.30850452569226694,0.18258476680501418,259.0,292.0,0.886986301369863,-0.113013698630137,-0.0885028949545078,-0.10320937715988532,10,3050,17125,10570,2026-04-01,True,128,782,450,0.28444444444444444,0.1636828644501279,0.28855250709555347,0.1781021897810219,0.2858822663723326,0.1687296283159408,128,3050,10,True,False,1.0,1.0,1.0,0.77737881508079,0.9777378815080789,High,0.7820795496441304,0.2527662294927937,0.24519986525937573,0.3169337993277035,0.5284178359690404,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.1079011824444154,Declining Product,True,No review flag
MO4412,Non-Residential & GCs,2026,2,45,293,450,0.15358361774744028,0.1,44x12 Mobile Office or Similar,44x12 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 576 SF) - MO4412 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,88.0,0.08118081180811808,0.14890016920473773,-0.48863636363636365,0.018819188191881928,0.004683448542702556,312.0,0.09031601471323762,0.15896666309602006,66.5,89.5,0.7430167597765364,-0.25698324022346364,-0.1567567567567567,-0.2168926468367809,10,896,5542,10570,2026-04-01,True,45,293,450,0.1,0.15358361774744028,0.0847682119205298,0.16167448574521834,0.09466887417218543,0.1564154215466626,45,896,10,True,False,0.3464566929133858,0.2923784494086728,1.0,0.77737881508079,0.5013301813207995,Medium,0.2514463062395672,0.23401141764943317,0.19209634581921425,0.2525040553836437,0.27373058007126616,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.13654530775228074,Declining Product,True,No review flag
MO4410,Non-Residential & GCs,2026,2,36,250,450,0.144,0.08,44x10 Mobile Office or Similar,44x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Sm. Open Area (up to 480 SF) - MO4410 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,79.0,0.07287822878228782,0.16527196652719664,-0.5443037974683544,0.007121771217712181,-0.02127196652719665,238.0,0.0693715855733823,0.15640054856761695,57.5,61.5,0.9349593495934959,-0.06504065040650409,-0.2171052631578947,-0.12586649550706033,10,704,4476,10570,2026-04-01,True,36,250,450,0.08,0.144,0.06660359508041627,0.1572832886505809,0.07531125827814569,0.14864915102770332,36,704,10,True,False,0.2755905511811024,0.22930354796320632,1.0,0.77737881508079,0.45445081620858707,Medium,0.1977272942590553,0.22218321425503323,0.26289484206317476,0.30409292715919806,0.27011536104652595,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.12654336014298484,Declining Product,True,No review flag
20W,Non-Residential & GCs,2026,2,47,415,450,0.11325301204819277,0.10444444444444445,20' OPEN BAY OFFICE,Ground Level Office - 20' x 8',Small Ground Level Office (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,85.0,0.07841328413284133,0.07007419620774938,-0.44705882352941173,0.026031160311603116,0.04317881584044339,318.0,0.09283846203944247,0.09490212900299516,66.0,93.0,0.7096774193548387,-0.29032258064516125,-0.364,-0.3197935483870967,10,1173,11726,10570,2026-04-01,True,47,415,450,0.10444444444444445,0.11325301204819277,0.11097445600756858,0.10003411222923418,0.10672994849153791,0.10862639711155728,47,1173,10,True,False,0.36220472440944884,0.38337713534822604,1.0,0.77737881508079,0.5386915324232652,Medium,0.2849168017492252,0.16122766647073714,0.17979904812268646,0.19418519494496317,0.26361189254868655,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.10797409936522484,Declining Product,True,No review flag
MO3610,Non-Residential & GCs,2026,2,42,263,450,0.1596958174904943,0.09333333333333334,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,76.0,0.07011070110701106,0.15866388308977036,-0.4473684210526315,0.023222632226322273,0.0010319344007239384,295.0,0.08533256416108516,0.17017785553492376,59.0,88.5,0.6666666666666666,-0.33333333333333337,-0.14492753623188404,-0.2579710144927536,10,820,4825,10570,2026-04-01,True,42,263,450,0.09333333333333334,0.1596958174904943,0.07757805108798486,0.1699481865284974,0.08781898454746137,0.1632841466537954,42,820,10,True,False,0.3228346456692913,0.26741130091984233,1.0,0.77737881508079,0.4843239628142758,Medium,0.23243728649096093,0.2444726393425291,0.1639344262295082,0.22922298054091186,0.2584446405649739,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.11896421127287773,Declining Product,True,No review flag
MO328,Non-Residential & GCs,2026,2,31,130,450,0.23846153846153847,0.06888888888888889,32x8 Mobile Office or Similar,32x8 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 288 SF) - MO328 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,44.0,0.04059040590405904,0.12903225806451613,-0.2954545454545454,0.02829848298482985,0.10942928039702235,194.0,0.057636070712313116,0.18612730343303185,37.5,59.5,0.6302521008403361,-0.3697478991596639,-0.10185185185185186,-0.26258948023653905,10,530,3461,10570,2026-04-01,True,31,130,450,0.06888888888888889,0.23846153846153847,0.050141911069063384,0.153134932100549,0.06232744665194996,0.20859722623519217,31,530,10,True,False,0.23622047244094488,0.1721419185282523,1.0,0.77737881508079,0.420664718347298,Medium,0.16169612512551165,0.3134854712297211,0.15050282408045187,0.22660547520233185,0.23839702563213258,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.1366038717133777,Declining Product,True,No review flag
40W,Non-Residential & GCs,2026,2,25,282,450,0.08865248226950355,0.05555555555555555,40' OPEN BAY OFFICE,Ground Level Office - 40' x 8',Large Ground Level Office (320 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,63.0,0.058118081180811805,0.07768187422934648,-0.6031746031746033,-0.0025625256252562525,0.010970608040157065,191.0,0.05471606862986336,0.08590578518005547,44.0,51.5,0.8543689320388349,-0.1456310679611651,-0.3838709677419355,-0.24092702787347325,10,691,7087,10570,2026-04-01,True,25,282,450,0.05555555555555555,0.08865248226950355,0.06537369914853358,0.09750246931000424,0.058991905813097864,0.0917499777336788,25,691,10,True,False,0.1889763779527559,0.2250328515111695,1.0,0.77737881508079,0.42264111182045294,Medium,0.15243971879610654,0.1355245029660117,0.23316886837498013,0.23888262260422768,0.21869915007073243,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.09438105631427836,Declining Product,True,No review flag
MO5012,Non-Residential & GCs,2026,2,12,81,450,0.14814814814814814,0.02666666666666667,50x12 Mobile Office or Similar,50x12 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 672 SF) - MO5012 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,33.0,0.03044280442804428,0.20245398773006135,-0.6363636363636364,-0.0037761377613776126,-0.05430583958191321,98.0,0.02767327308529029,0.18836663468565307,22.5,26.5,0.8490566037735849,-0.15094339622641506,-0.05769230769230771,-0.11364296081277211,10,254,1532,10570,2026-04-01,True,12,81,450,0.02666666666666667,0.14814814814814814,0.02403027436140019,0.16579634464751958,0.0257439293598234,0.15432501692292816,12,254,10,True,False,0.08661417322834646,0.08147174770039421,1.0,0.77737881508079,0.3365679538331382,Low,0.060173788156829916,0.23082768473596282,0.23120940303124038,0.3110205886584026,0.20759783537422075,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.15432501692292816,Declining Product,False,Low confidence
MO248,Non-Residential & GCs,2026,2,14,88,450,0.1590909090909091,0.03111111111111111,24x8 Mobile Office (20x8 Box),24x8 Mobile Office (20x8 Box),"Small Mobile Office - Open Space
(up to 192 SF) - MO248 or similar",Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,33.0,0.03044280442804428,0.14102564102564102,-0.5757575757575757,0.0006683066830668292,0.018065268065268064,107.0,0.030717417484967233,0.14506935953664263,23.5,30.0,0.7833333333333333,-0.21666666666666667,-0.1640625,-0.195625,10,333,2294,10570,2026-04-01,True,14,88,450,0.03111111111111111,0.1590909090909091,0.0315042573320719,0.14516129032258066,0.031248712288447385,0.15421554252199413,14,333,10,True,False,0.10236220472440945,0.10742444152431012,1.0,0.77737881508079,0.3511632076951309,Medium,0.07545002370729974,0.23066095277915463,0.20696721311475413,0.26455744761876315,0.20251873858805577,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.12824215344376635,Declining Product,True,No review flag
10W,Non-Residential & GCs,2026,2,16,138,450,0.11594202898550725,0.035555555555555556,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,39.0,0.035977859778597784,0.13732394366197184,-0.5897435897435898,-0.00042230422304222887,-0.021381914676464595,125.0,0.03568202311107291,0.13425762251709603,27.5,35.0,0.7857142857142857,-0.2142857142857143,-0.1496598639455783,-0.1884353741496599,10,355,2554,10570,2026-04-01,True,16,138,450,0.035555555555555556,0.11594202898550725,0.03358561967833491,0.13899765074393108,0.03486607799852833,0.12401149660095559,16,355,10,True,False,0.11811023622047244,0.11465177398160316,1.0,0.77737881508079,0.3592045850788055,Medium,0.08548851775436693,0.18465951648927964,0.20784543325526933,0.2686321523128449,0.19832305588396743,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.0946909082655227,Declining Product,True,No review flag
18W,Non-Residential & GCs,2026,2,7,35,450,0.2,0.015555555555555555,OFFICE-STEEL-18'X10'-OPEN BAY,Ground Level Office - 18' x 10',Small Ground Level Office (180 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,13.0,0.011992619926199263,0.125,-0.46153846153846156,0.0035629356293562925,0.07500000000000001,44.0,0.012925017645569163,0.1500337837837838,10.0,12.0,0.8333333333333334,-0.16666666666666663,-0.2786885245901639,-0.21147540983606555,10,146,1140,10570,2026-04-01,True,7,35,450,0.015555555555555555,0.2,0.01381267738883633,0.1280701754385965,0.014945548197203826,0.17482456140350877,7,146,10,True,False,0.047244094488188976,0.045992115637319315,1.0,0.77737881508079,0.31037055505200695,Low,0.030207372343015643,0.2620489486639864,0.22540983606557383,0.25557426258152227,0.19144569129384612,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.16254385964912282,Declining Product,False,Low confidence
MO5010,Non-Residential & GCs,2026,2,13,97,450,0.13402061855670103,0.028888888888888888,50x10 Mobile Office or Similar,50x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 560 SF) - MO5010 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,35.0,0.03228782287822878,0.14767932489451477,-0.6285714285714286,-0.0033989339893398945,-0.013658706337813742,118.0,0.03285884305696175,0.16346539351522663,24.0,35.0,0.6857142857142857,-0.3142857142857143,-0.07086614173228345,-0.21691788526434194,10,301,1910,10570,2026-04-01,True,13,97,450,0.028888888888888888,0.13402061855670103,0.02847682119205298,0.15759162303664923,0.02874466519499632,0.14227047012468289,13,301,10,True,False,0.09448818897637795,0.0969119579500657,1.0,0.77737881508079,0.3447279329323343,Low,0.06850108244567044,0.21246834082579671,0.17096018735363,0.2524897515601353,0.1868186830434569,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.12706104604091326,Declining Product,False,Low confidence
30W,Non-Residential & GCs,2026,2,7,96,450,0.07291666666666667,0.015555555555555555,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,32.0,0.02952029520295203,0.13008130081300814,-0.78125,-0.013964739647396474,-0.05716463414634147,81.0,0.02188859956027616,0.10563670991503149,19.5,21.0,0.9285714285714286,-0.0714285714285714,-0.3414634146341463,-0.17944250871080136,10,251,2034,10570,2026-04-01,True,7,96,450,0.015555555555555555,0.07291666666666667,0.023746452223273415,0.12340216322517207,0.018422369389256805,0.09058659046214357,7,251,10,True,False,0.047244094488188976,0.0804862023653088,1.0,0.77737881508079,0.32244348540680323,Low,0.039855843533494174,0.13375263817703978,0.26053864168618274,0.2737288390917861,0.18024085770748116,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.11106962881022621,Declining Product,False,Low confidence
20X,Non-Residential & GCs,2026,2,10,62,450,0.16129032258064516,0.022222222222222223,20' COMBO W/10' OFFICE,Ground Level Office / Storage Combo - 20' x 8',Small Ground Level Office Combo (160 SF),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,20.0,0.01845018450184502,0.13157894736842105,-0.5,0.0037720377203772047,0.02971137521222411,89.0,0.025105410094914557,0.15489579726241015,15.0,29.5,0.5084745762711864,-0.4915254237288136,-0.2457627118644068,-0.39322033898305087,10,348,2142,10570,2026-04-01,True,10,62,450,0.022222222222222223,0.16129032258064516,0.03292336802270577,0.16246498599439776,0.025967623252391464,0.16170145477545858,10,348,10,True,False,0.07086614173228346,0.11235216819973719,1.0,0.77737881508079,0.3418642899842862,Low,0.060794557520196156,0.2420621642757732,0.10558488469019173,0.152570722294966,0.16193302889113967,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.17380877082015603,Declining Product,False,Low confidence
25W,Non-Residential & GCs,2026,2,8,89,450,0.0898876404494382,0.017777777777777778,25' OPEN BAY OFFICE,Ground Level Office - 25' x 10',Medium Size Ground Level Office (250 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,25.0,0.023062730627306273,0.11013215859030837,-0.6799999999999999,-0.005284952849528495,-0.020244518140870166,90.0,0.02459817930495972,0.11267905803336697,16.5,28.5,0.5789473684210527,-0.42105263157894735,-0.1964285714285714,-0.33120300751879694,10,268,2364,10570,2026-04-01,True,8,89,450,0.017777777777777778,0.0898876404494382,0.02535477767265847,0.11336717428087986,0.02042972774098602,0.09810547729044278,8,268,10,True,False,0.05511811023622047,0.08607095926412615,1.0,0.77737881508079,0.32715405583320034,Low,0.045426431767912265,0.14520407068734018,0.13157894736842107,0.18771890898674834,0.14621547786451822,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.10826047073138274,Declining Product,False,Low confidence
40U,Non-Residential & GCs,2026,2,8,88,450,0.09090909090909091,0.017777777777777778,40' COMBO W/15' OFFICE,Ground Level Office Combo / ftorage Combo - 40' u 8',Large Ground Level Office Combo (320 sq. ft.),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,16.0,0.014760147601476014,0.08648648648648649,-0.5,0.0030176301763017634,0.00442260442260442,71.0,0.020052802871145962,0.10402381694951354,12.0,23.5,0.5106382978723404,-0.4893617021276596,-0.4132231404958677,-0.4589062774749429,10,270,2335,10570,2026-04-01,True,8,88,450,0.017777777777777778,0.09090909090909091,0.02554399243140965,0.11563169164882227,0.02049595290654893,0.09956200116799689,8,270,10,True,False,0.05511811023622047,0.08672798948751642,1.0,0.77737881508079,0.3273840164113869,Low,0.04561021217154042,0.14742238907200786,0.10638297872340426,0.11534336061029428,0.13085324376379673,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.1507752579326455,Declining Product,False,Low confidence
HQ208,Non-Residential & GCs,2026,2,1,24,450,0.041666666666666664,0.0022222222222222222,20x8 HQ Ground Level Office,HQ Ground Level Office - 20' x 8',Small HQ Ground Level Office+ (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,3.0,0.0027675276752767526,0.08571428571428572,-0.6666666666666667,-0.0005453054530545304,-0.04404761904761905,17.0,0.004615508336883843,0.08839285714285715,2.0,6.5,0.3076923076923077,-0.6923076923076923,-0.5641025641025641,-0.641025641025641,10,79,845,10570,2026-04-01,True,1,24,450,0.0022222222222222222,0.041666666666666664,0.007473982970671713,0.09349112426035502,0.004060338484179544,0.05980522682445759,1,79,10,False,True,0.0,0.023981603153745073,1.0,0.77737881508079,0.28613144261188983,Low,0.0,0.086871934115198,0.03152585119798236,0.0121276104460346,0.06841841502132473,0.02049595290654893,0.031248712288447385,0.07531125827814569,0.18237200475740722,Insufficient Data,False,Insufficient current observation history; Low confidence
MO6012,Other,2026,2,11,782,35,0.014066496163682864,0.3142857142857143,60x12 Mobile Office or Similar,60x12 Mobile Office or Similar,Large Mobile Office - 2 offices + Lg. Open Area (up to 720 SF) - MO6012 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,11.0,0.1506849315068493,0.005186232909005186,0.0,0.16360078277886497,0.008880263254677678,61.0,0.22668317911862373,0.011339936132619098,11.0,19.5,0.5641025641025641,-0.4358974358974359,-0.4601769911504425,-0.4456092579986386,10,276,17125,1206,2026-04-01,True,11,782,35,0.3142857142857143,0.014066496163682864,0.22885572139303484,0.016116788321167884,0.2843852167732765,0.01478409841880262,11,276,10,True,False,0.07874015748031496,0.08869908015768725,1.0,0.03231597845601436,0.2618353310189022,Low,0.7779251111126851,0.018303750386923216,0.12610340479192939,0.12287941725708493,0.31996617661097415,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.1079011824444154,Declining Product,False,Low confidence
20W,Other,2026,2,8,415,35,0.01927710843373494,0.22857142857142856,20' OPEN BAY OFFICE,Ground Level Office - 20' x 8',Small Ground Level Office (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,20.0,0.273972602739726,0.016488046166529265,-0.6,-0.04540117416829745,0.002789062267205676,61.0,0.2172860824918006,0.017477232821884292,14.0,16.5,0.8484848484848485,-0.1515151515151515,-0.29885057471264365,-0.21044932079414835,10,216,11726,1206,2026-04-01,True,8,415,35,0.22857142857142856,0.01927710843373494,0.1791044776119403,0.018420603786457445,0.21125799573560766,0.018977331807187817,8,216,10,True,False,0.05511811023622047,0.06898817345597898,1.0,0.03231597845601436,0.24666879713787124,Low,0.5749909231152047,0.024690138457867647,0.2309985096870343,0.2561557962972786,0.29905869557881426,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.10797409936522484,Declining Product,False,Low confidence
MO3610,Other,2026,2,4,263,35,0.015209125475285171,0.11428571428571428,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,11.0,0.1506849315068493,0.022964509394572025,-0.6363636363636364,-0.036399217221135025,-0.007755383919286854,37.0,0.12734271122414886,0.020849108727661096,7.5,11.0,0.6818181818181818,-0.31818181818181823,-0.4307692307692308,-0.3632167832167833,10,139,4825,1206,2026-04-01,True,4,263,35,0.11428571428571428,0.015209125475285171,0.11525704809286899,0.028808290155440414,0.11462568111821844,0.019968833113339506,4,139,10,False,True,0.023622047244094488,0.04369250985545335,1.0,0.03231597845601436,0.22679169283044318,Low,0.3068281237782033,0.02620021708393989,0.1695230998509687,0.16957517177047943,0.19064813021058108,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.11896421127287773,Low Priority,False,Below minimum support thresholds; Low confidence
30W,Other,2026,2,3,96,35,0.03125,0.08571428571428572,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,1.0,0.0136986301369863,0.0040650406504065045,2.0,0.07201565557729941,0.027184959349593495,10.0,0.040657111491439205,0.01623819283519219,2.0,3.0,0.6666666666666666,-0.33333333333333337,1.0,0.1,7,15,1343,714,2026-04-01,True,3,96,35,0.08571428571428572,0.03125,0.02100840336134454,0.011169024571854059,0.0630672268907563,0.02422165860014892,3,15,7,False,True,0.015748031496062992,0.002956636005256242,0.5714285714285714,0.03231597845601436,0.12406394575677746,Low,0.1637490774998596,0.03267736525127036,0.1639344262295082,0.4321022684846403,0.17187201368232624,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.11106962881022621,Low Priority,False,Below minimum support thresholds; Low confidence
10W,Other,2026,2,3,138,35,0.021739130434782608,0.08571428571428572,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,4.0,0.0547945205479452,0.014084507042253521,-0.25,0.030919765166340513,0.007654623392529087,20.0,0.07127702734952986,0.0219274752483139,3.5,6.5,0.5384615384615384,-0.46153846153846156,0.33333333333333326,-0.14358974358974363,9,45,2315,1112,2026-04-01,True,3,138,35,0.08571428571428572,0.021739130434782608,0.040467625899280574,0.019438444924406047,0.06987795477903391,0.020933890506150812,3,45,9,False,True,0.015748031496062992,0.012812089356110381,0.8571428571428571,0.03231597845601436,0.18465621157243353,Low,0.18264942013652913,0.027670021039593384,0.11664564943253469,0.2940483151501505,0.15546363914377195,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.0946909082655227,Low Priority,False,Below minimum support thresholds; Low confidence
